File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/108/after.bvmc,0x64,0x992,"最強の剣を持つには、
最強の身体が必要だ。","If it's going to have the strongest sword, it'll need the strongest body.",0x0,0x0 0x1 0x461,196,42,14
bvm_decmp/m/108/after.bvmc,0x65,0x9bd,ポー博士＿冷静な顔,,0x0,0x0 0x1 0x467,196,42,14
bvm_decmp/m/108/after.bvmc,0x9,0x63,ポー博士,,0x0,0x9 0xf2 0x2ed 0x46d 0x534 0x63c 0x72c 0x772 0x779 0x8c1 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0x66,0x9d0,"最強といってもよいほどの身体。
それほどのものを作るとなると、
そう簡単にはいかない。","A body that can be called {the strongest}. 
When it comes down to making something like that, it's not so easy.",0x0,0x0 0x1 0x46f,196,42,14
bvm_decmp/m/108/after.bvmc,0x36,0x4c2,フランバード＿基本姿勢,,0x0,0x0 0x3 0x290 0x475 0x609,196,42,14
bvm_decmp/m/108/after.bvmc,0x1b,0x213,フランバード,,0x0,0x0 0x5 0x15e 0x1fa 0x296 0x47b 0x60f,196,42,14
bvm_decmp/m/108/after.bvmc,0x67,0xa27,難問だな。,This is perplexing.,0x0,0x0 0x1 0x47e,196,42,14
bvm_decmp/m/108/after.bvmc,0x68,0xa32,モクヨウ＿微笑,,0x0,0x0 0x3 0x48d 0x4da 0x500,196,42,14
bvm_decmp/m/108/after.bvmc,0x1d,0x233,モクヨウ,,0x0,0x0 0x12 0x17e 0x19b 0x1aa 0x1c8 0x215 0x36d 0x375 0x493 0x4a2 0x4e0 0x506 0x50e 0x51d 0x525 0x5b9 0x5c8 0x659 0x853,196,42,14
bvm_decmp/m/108/after.bvmc,0x69,0xa41,答えは一つ。,There's a solution.,0x0,0x0 0x1 0x496,196,42,14
bvm_decmp/m/108/after.bvmc,0x1c,0x220,モクヨウ＿冷静な顔,,0x0,0x0 0x8 0x178 0x195 0x1c2 0x20f 0x49c 0x517 0x5b3 0x653,196,42,14
bvm_decmp/m/108/after.bvmc,0x1d,0x233,モクヨウ,,0x0,0x0 0x12 0x17e 0x19b 0x1aa 0x1c8 0x215 0x36d 0x375 0x493 0x4a2 0x4e0 0x506 0x50e 0x51d 0x525 0x5b9 0x5c8 0x659 0x853,196,42,14
bvm_decmp/m/108/after.bvmc,0x6a,0xa4e,"あなたの出番よ。
アンジェリカ。","Its your turn, Angelica.",0x0,0x0 0x1 0x4a5,196,42,14
bvm_decmp/m/108/after.bvmc,0x6b,0xa6f,アンジェリカ＿冷静な顔,,0x0,0x0 0x3 0x4b0 0x5d1 0x676,196,42,14
bvm_decmp/m/108/after.bvmc,0x16,0x1ae,アンジェリカ,,0x0,0x0 0x9 0x135 0x2cf 0x4b6 0x56f 0x577 0x586 0x5d7 0x668 0x67c,196,42,14
bvm_decmp/m/108/after.bvmc,0x35,0x4bd,！？,!?,0x3 0x2 0x280 0x285 0x2 0x2aa 0x2af 0x2 0x4bb 0x4c0,0x0 0x3 0x27e 0x2a8 0x4b9,196,42,14
bvm_decmp/m/108/after.bvmc,0x24,0x2fa,オーギュスト＿ちょっとした驚き,,0x0,0x0 0x2 0x1b3 0x4cb,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0x6c,0xa86,なんのことだ？,What's this about?,0x0,0x0 0x1 0x4d4,196,42,14
bvm_decmp/m/108/after.bvmc,0x68,0xa32,モクヨウ＿微笑,,0x0,0x0 0x3 0x48d 0x4da 0x500,196,42,14
bvm_decmp/m/108/after.bvmc,0x1d,0x233,モクヨウ,,0x0,0x0 0x12 0x17e 0x19b 0x1aa 0x1c8 0x215 0x36d 0x375 0x493 0x4a2 0x4e0 0x506 0x50e 0x51d 0x525 0x5b9 0x5c8 0x659 0x853,196,42,14
bvm_decmp/m/108/after.bvmc,0x6d,0xa95,"牙工房の名前の由来を
ご存知？",Do you know the meaning behind the Fang Workshop's name?,0x0,0x0 0x1 0x4e3,196,42,14
bvm_decmp/m/108/after.bvmc,0x6e,0xab4,バルフォー＿ちょっとした驚き,,0x0,0x0 0x1 0x4e9,196,42,14
bvm_decmp/m/108/after.bvmc,0x13,0x157,バルフォー,,0x0,0x0 0xa 0x11d 0x2de 0x439 0x448 0x450 0x4ef 0x4f7 0x61e 0x73a 0x7d8,196,42,14
bvm_decmp/m/108/after.bvmc,0x6f,0xad1,牙……ですか？,A tooth... isn't it?,0x0,0x0 0x1 0x4f2,196,42,14
bvm_decmp/m/108/after.bvmc,0x13,0x157,バルフォー,,0x0,0x0 0xa 0x11d 0x2de 0x439 0x448 0x450 0x4ef 0x4f7 0x61e 0x73a 0x7d8,196,42,14
bvm_decmp/m/108/after.bvmc,0x70,0xae0,"そういえば、牙工房の人形は
ゴリラやカメ……。
“牙”はない……。","Now that you mention it, the Fang Workshop's mechs are gorillas and turtles...
There aren't any {fangs}...",0x0,0x0 0x1 0x4fa,196,42,14
bvm_decmp/m/108/after.bvmc,0x68,0xa32,モクヨウ＿微笑,,0x0,0x0 0x3 0x48d 0x4da 0x500,196,42,14
bvm_decmp/m/108/after.bvmc,0x1d,0x233,モクヨウ,,0x0,0x0 0x12 0x17e 0x19b 0x1aa 0x1c8 0x215 0x36d 0x375 0x493 0x4a2 0x4e0 0x506 0x50e 0x51d 0x525 0x5b9 0x5c8 0x659 0x853,196,42,14
bvm_decmp/m/108/after.bvmc,0x71,0xb23,"あるのよ。
たった一つ、
牙を持った人形がね。","There is.
There's but one mech with fangs.",0x0,0x0 0x1 0x509,196,42,14
bvm_decmp/m/108/after.bvmc,0x1d,0x233,モクヨウ,,0x0,0x0 0x12 0x17e 0x19b 0x1aa 0x1c8 0x215 0x36d 0x375 0x493 0x4a2 0x4e0 0x506 0x50e 0x51d 0x525 0x5b9 0x5c8 0x659 0x853,196,42,14
bvm_decmp/m/108/after.bvmc,0x72,0xb52,"牙工房は
それを完成させるために
作られた。",The Fang Workshop was opened in the hope of finishing it.,0x0,0x0 0x1 0x511,196,42,14
bvm_decmp/m/108/after.bvmc,0x1c,0x220,モクヨウ＿冷静な顔,,0x0,0x0 0x8 0x178 0x195 0x1c2 0x20f 0x49c 0x517 0x5b3 0x653,196,42,14
bvm_decmp/m/108/after.bvmc,0x1d,0x233,モクヨウ,,0x0,0x0 0x12 0x17e 0x19b 0x1aa 0x1c8 0x215 0x36d 0x375 0x493 0x4a2 0x4e0 0x506 0x50e 0x51d 0x525 0x5b9 0x5c8 0x659 0x853,196,42,14
bvm_decmp/m/108/after.bvmc,0x73,0xb7f,"百獣の王。
/c5人形獣王ライフォーン/c3。","The King of Beasts.
/c5The Mech Beast King Lifaun/c3.",0x0,0x0 0x1 0x520,196,42,14
bvm_decmp/m/108/after.bvmc,0x1d,0x233,モクヨウ,,0x0,0x0 0x12 0x17e 0x19b 0x1aa 0x1c8 0x215 0x36d 0x375 0x493 0x4a2 0x4e0 0x506 0x50e 0x51d 0x525 0x5b9 0x5c8 0x659 0x853,196,42,14
bvm_decmp/m/108/after.bvmc,0x74,0xba8,"アンジェリカの技術をもって
しても完成させることが
できなかった、無敵の人形。",An invincible mech that couldn't be completed with Angelica's technology alone.,0x0,0x0 0x1 0x528,196,42,14
bvm_decmp/m/108/after.bvmc,0x75,0xbf7,ポー博士＿小さな驚き,,0x0,0x0 0x2 0x52e 0x8bb,196,42,14
bvm_decmp/m/108/after.bvmc,0x9,0x63,ポー博士,,0x0,0x9 0xf2 0x2ed 0x46d 0x534 0x63c 0x72c 0x772 0x779 0x8c1 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0x76,0xc0c,そんなものが！？,Such a thing exists!?,0x0,0x0 0x1 0x536,196,42,14
bvm_decmp/m/108/after.bvmc,0x59,0x851,オーギュスト＿自慢,,0x0,0x0 0x3 0x3f2 0x53c 0x694,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0x5a,0x864,ふむ。,Hmm.,0x0,0x0 0x2 0x3fb 0x545,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0x77,0xc1d,"誰かが
開発のリーダーとならねば
ならない。",Someone will have to act as the development leader.,0x0,0x0 0x1 0x54d,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0x78,0xc4a,"私は、アンジェリカさんに
お願いしたい。",I believe it should be Miss Angelica.,0x0,0x0 0x1 0x555,196,42,14
bvm_decmp/m/108/after.bvmc,0x15,0x18f,アンジェリカ＿ちょっとした驚き,,0x0,0x0 0x2 0x12f 0x569,196,42,14
bvm_decmp/m/108/after.bvmc,0x16,0x1ae,アンジェリカ,,0x0,0x0 0x9 0x135 0x2cf 0x4b6 0x56f 0x577 0x586 0x5d7 0x668 0x67c,196,42,14
bvm_decmp/m/108/after.bvmc,0x79,0xc73,無理です。,It's impossible.,0x0,0x0 0x1 0x572,196,42,14
bvm_decmp/m/108/after.bvmc,0x16,0x1ae,アンジェリカ,,0x0,0x0 0x9 0x135 0x2cf 0x4b6 0x56f 0x577 0x586 0x5d7 0x668 0x67c,196,42,14
bvm_decmp/m/108/after.bvmc,0x7a,0xc7e,不可能なんです。,Out of the question.,0x0,0x0 0x1 0x57a,196,42,14
bvm_decmp/m/108/after.bvmc,0x7b,0xc8f,アンジェリカ＿困る,,0x0,0x0 0x2 0x580 0x662,196,42,14
bvm_decmp/m/108/after.bvmc,0x16,0x1ae,アンジェリカ,,0x0,0x0 0x9 0x135 0x2cf 0x4b6 0x56f 0x577 0x586 0x5d7 0x668 0x67c,196,42,14
bvm_decmp/m/108/after.bvmc,0x7c,0xca2,"あの人形は、
私の手に負えません……。",I can't control that mech...,0x0,0x0 0x1 0x589,196,42,14
bvm_decmp/m/108/after.bvmc,0x51,0x7a5,オーギュスト＿基本姿勢,,0x0,0x0 0x8 0x39b 0x58f 0x5ec 0x717 0x743 0x7e1 0x823 0x8c9,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0x19,0x1f3,…………。,…,0x6 0x2 0x148 0x14d 0x2 0x163 0x168 0x2 0x253 0x258 0x2 0x308 0x30d 0x2 0x59a 0x59f 0x2 0x5dc 0x5e1,0x0 0x7 0x146 0x161 0x251 0x306 0x598 0x5da 0x66b,196,42,14
bvm_decmp/m/108/after.bvmc,0x1c,0x220,モクヨウ＿冷静な顔,,0x0,0x0 0x8 0x178 0x195 0x1c2 0x20f 0x49c 0x517 0x5b3 0x653,196,42,14
bvm_decmp/m/108/after.bvmc,0x1d,0x233,モクヨウ,,0x0,0x0 0x12 0x17e 0x19b 0x1aa 0x1c8 0x215 0x36d 0x375 0x493 0x4a2 0x4e0 0x506 0x50e 0x51d 0x525 0x5b9 0x5c8 0x659 0x853,196,42,14
bvm_decmp/m/108/after.bvmc,0x7d,0xcc9,"だけど、あなたは
あきらめてはいない。
人形獣王を作ることを。","And yet, you never gave up hope on making the Beast King.",0x0,0x0 0x1 0x5bc,196,42,14
bvm_decmp/m/108/after.bvmc,0x22,0x2c4,モクヨウ＿叱る,,0x0,0x0 0x2 0x1a4 0x5c2,196,42,14
bvm_decmp/m/108/after.bvmc,0x1d,0x233,モクヨウ,,0x0,0x0 0x12 0x17e 0x19b 0x1aa 0x1c8 0x215 0x36d 0x375 0x493 0x4a2 0x4e0 0x506 0x50e 0x51d 0x525 0x5b9 0x5c8 0x659 0x853,196,42,14
bvm_decmp/m/108/after.bvmc,0x7e,0xd08,"だから、あなたは工房を
牙工房と名づけたのよ。",That's why you named your workshop the {Fang Workshop}.,0x0,0x0 0x1 0x5cb,196,42,14
bvm_decmp/m/108/after.bvmc,0x6b,0xa6f,アンジェリカ＿冷静な顔,,0x0,0x0 0x3 0x4b0 0x5d1 0x676,196,42,14
bvm_decmp/m/108/after.bvmc,0x16,0x1ae,アンジェリカ,,0x0,0x0 0x9 0x135 0x2cf 0x4b6 0x56f 0x577 0x586 0x5d7 0x668 0x67c,196,42,14
bvm_decmp/m/108/after.bvmc,0x19,0x1f3,…………。,…,0x6 0x2 0x148 0x14d 0x2 0x163 0x168 0x2 0x253 0x258 0x2 0x308 0x30d 0x2 0x59a 0x59f 0x2 0x5dc 0x5e1,0x0 0x7 0x146 0x161 0x251 0x306 0x598 0x5da 0x66b,196,42,14
bvm_decmp/m/108/after.bvmc,0x51,0x7a5,オーギュスト＿基本姿勢,,0x0,0x0 0x8 0x39b 0x58f 0x5ec 0x717 0x743 0x7e1 0x823 0x8c9,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0x7f,0xd37,我々全員が協力する。,Everyone here is going to collaborate.,0x0,0x0 0x1 0x5f5,196,42,14
bvm_decmp/m/108/after.bvmc,0x33,0x49d,ドラン＿冷静な顔,,0x0,0x0 0x3 0x268 0x37e 0x5fb,196,42,14
bvm_decmp/m/108/after.bvmc,0xc,0x90,ドラン,,0x0,0x8 0xfe 0x144 0x24f 0x26e 0x384 0x45f 0x601 0x845 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0x80,0xd4c,"八工房が力を合わせれば、
きっとできる。","If the Eight Workshops lend you our powers, then surely it can be done.",0x0,0x0 0x1 0x603,196,42,14
bvm_decmp/m/108/after.bvmc,0x36,0x4c2,フランバード＿基本姿勢,,0x0,0x0 0x3 0x290 0x475 0x609,196,42,14
bvm_decmp/m/108/after.bvmc,0x1b,0x213,フランバード,,0x0,0x0 0x5 0x15e 0x1fa 0x296 0x47b 0x60f,196,42,14
bvm_decmp/m/108/after.bvmc,0x81,0xd75,"それだけの力があるはずだ。
八工房にはな。",We should have enough power. All eight workshops.,0x0,0x0 0x1 0x612,196,42,14
bvm_decmp/m/108/after.bvmc,0x5f,0x8f7,バルフォー＿冷静な顔,,0x0,0x0 0x2 0x433 0x618,196,42,14
bvm_decmp/m/108/after.bvmc,0x13,0x157,バルフォー,,0x0,0x0 0xa 0x11d 0x2de 0x439 0x448 0x450 0x4ef 0x4f7 0x61e 0x73a 0x7d8,196,42,14
bvm_decmp/m/108/after.bvmc,0x82,0xda0,"やりましょう。
アンジェリカさん。","Let's do it, Miss Angelica.",0x0,0x0 0x1 0x621,196,42,14
bvm_decmp/m/108/after.bvmc,0x39,0x521,サイゾウ＿基本姿勢,,0x0,0x0 0x2 0x2ba 0x627,196,42,14
bvm_decmp/m/108/after.bvmc,0x29,0x387,サイゾウ,,0x0,0x0 0x4 0x1e0 0x2c0 0x62d 0x70e,196,42,14
bvm_decmp/m/108/after.bvmc,0x83,0xdc3,お願い申す。,We're asking you to.,0x0,0x0 0x1 0x630,196,42,14
bvm_decmp/m/108/after.bvmc,0x84,0xdd0,ポー博士＿微笑,,0x0,0x0 0x1 0x636,196,42,14
bvm_decmp/m/108/after.bvmc,0x9,0x63,ポー博士,,0x0,0x9 0xf2 0x2ed 0x46d 0x534 0x63c 0x72c 0x772 0x779 0x8c1 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0x85,0xddf,科学の力で協力します。,"Let's work together, with the power or science.",0x0,0x0 0x1 0x63e,196,42,14
bvm_decmp/m/108/after.bvmc,0x86,0xdf6,ネストラ＿自慢,,0x0,0x0 0x1 0x644,196,42,14
bvm_decmp/m/108/after.bvmc,0x31,0x457,ネストラ,,0x0,0x0 0xa 0x237 0x2a5 0x338 0x347 0x356 0x35e 0x392 0x64a 0x79e 0x8b2,196,42,14
bvm_decmp/m/108/after.bvmc,0x87,0xe05,"なんでもやりますよ。
私もね。","Count me in.
I'll do anything I can.",0x0,0x0 0x1 0x64d,196,42,14
bvm_decmp/m/108/after.bvmc,0x1c,0x220,モクヨウ＿冷静な顔,,0x0,0x0 0x8 0x178 0x195 0x1c2 0x20f 0x49c 0x517 0x5b3 0x653,196,42,14
bvm_decmp/m/108/after.bvmc,0x1d,0x233,モクヨウ,,0x0,0x0 0x12 0x17e 0x19b 0x1aa 0x1c8 0x215 0x36d 0x375 0x493 0x4a2 0x4e0 0x506 0x50e 0x51d 0x525 0x5b9 0x5c8 0x659 0x853,196,42,14
bvm_decmp/m/108/after.bvmc,0x88,0xe24,アンジェリカ。,Angelica.,0x0,0x0 0x1 0x65c,196,42,14
bvm_decmp/m/108/after.bvmc,0x7b,0xc8f,アンジェリカ＿困る,,0x0,0x0 0x2 0x580 0x662,196,42,14
bvm_decmp/m/108/after.bvmc,0x16,0x1ae,アンジェリカ,,0x0,0x0 0x9 0x135 0x2cf 0x4b6 0x56f 0x577 0x586 0x5d7 0x668 0x67c,196,42,14
bvm_decmp/m/108/after.bvmc,0x19,0x1f3,…………。,…,0x6 0x2 0x148 0x14d 0x2 0x163 0x168 0x2 0x253 0x258 0x2 0x308 0x30d 0x2 0x59a 0x59f 0x2 0x5dc 0x5e1,0x0 0x7 0x146 0x161 0x251 0x306 0x598 0x5da 0x66b,196,42,14
bvm_decmp/m/108/after.bvmc,0x6b,0xa6f,アンジェリカ＿冷静な顔,,0x0,0x0 0x3 0x4b0 0x5d1 0x676,196,42,14
bvm_decmp/m/108/after.bvmc,0x16,0x1ae,アンジェリカ,,0x0,0x0 0x9 0x135 0x2cf 0x4b6 0x56f 0x577 0x586 0x5d7 0x668 0x67c,196,42,14
bvm_decmp/m/108/after.bvmc,0x89,0xe33,はい。,Okay.,0x0,0x0 0x1 0x67f,196,42,14
bvm_decmp/m/108/after.bvmc,0x8a,0xe3a,オーギュスト＿うれしい,,0x0,0x0 0x1 0x685,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0x8b,0xe51,決まった。,It's settled.,0x0,0x0 0x1 0x68e,196,42,14
bvm_decmp/m/108/after.bvmc,0x59,0x851,オーギュスト＿自慢,,0x0,0x0 0x3 0x3f2 0x53c 0x694,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0x8c,0xe5c,"人形獣王。
我らの力で完成させてみせよう。","The Mech Beast King.
With our powers united, we'll complete it.
",0x0,0x0 0x1 0x69d,196,42,14
bvm_decmp/m/108/after.bvmc,0x8d,0xe87,Func001C3BEC,,0x0,0x0 0x1 0x6b4,196,42,14
bvm_decmp/m/108/after.bvmc,0x8e,0xe94,ビッグドゥーン１,,0x0,0x0 0x1 0x6dd,196,42,14
bvm_decmp/m/108/after.bvmc,0x8f,0xea5,ビッグドゥーン注１,,0x0,0x0 0x1 0x6e0,196,42,14
bvm_decmp/m/108/after.bvmc,0x90,0xeb8,カメラ２,,0x0,0x0 0x1 0x6f7,196,42,14
bvm_decmp/m/108/after.bvmc,0x28,0x378,サイゾウ＿驚き,,0x0,0x0 0x2 0x1da 0x706,196,42,14
bvm_decmp/m/108/after.bvmc,0x29,0x387,サイゾウ,,0x0,0x0 0x4 0x1e0 0x2c0 0x62d 0x70e,196,42,14
bvm_decmp/m/108/after.bvmc,0x91,0xec1,これは！！,This is--!!,0x0,0x0 0x1 0x711,196,42,14
bvm_decmp/m/108/after.bvmc,0x51,0x7a5,オーギュスト＿基本姿勢,,0x0,0x0 0x8 0x39b 0x58f 0x5ec 0x717 0x743 0x7e1 0x823 0x8c9,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0x92,0xecc,"人形都市の映像だ。
ベルソン重工のスタッフが
撮影に成功していた。",A picture of the Mech City. The workers at Bellson Industries were able to get a photo.,0x0,0x0 0x1 0x720,196,42,14
bvm_decmp/m/108/after.bvmc,0x93,0xf0f,ポー博士＿怒る,,0x0,0x0 0x2 0x726 0x76c,196,42,14
bvm_decmp/m/108/after.bvmc,0x9,0x63,ポー博士,,0x0,0x9 0xf2 0x2ed 0x46d 0x534 0x63c 0x72c 0x772 0x779 0x8c1 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0x94,0xf1e,"なんという……。
これが人形都市……。","What are you saying...?
This is the Mech City...?",0x0,0x0 0x1 0x72e,196,42,14
bvm_decmp/m/108/after.bvmc,0x12,0x142,バルフォー＿怒った顔,,0x0,0x0 0x2 0x117 0x734,196,42,14
bvm_decmp/m/108/after.bvmc,0x13,0x157,バルフォー,,0x0,0x0 0xa 0x11d 0x2de 0x439 0x448 0x450 0x4ef 0x4f7 0x61e 0x73a 0x7d8,196,42,14
bvm_decmp/m/108/after.bvmc,0x95,0xf45,"都市を丸ごと
創造するなんて……
神の業だ……。","To create a whole city...
That's the work of a god...",0x0,0x0 0x1 0x73d,196,42,14
bvm_decmp/m/108/after.bvmc,0x51,0x7a5,オーギュスト＿基本姿勢,,0x0,0x0 0x8 0x39b 0x58f 0x5ec 0x717 0x743 0x7e1 0x823 0x8c9,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0x96,0xf76,"さらに、
見て欲しいものがある。","Furthermore, there's something else I want you to see.",0x0,0x0 0x1 0x74c,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0x97,0xf97,拡大画像だ。,If we zoom into the image.,0x0,0x0 0x1 0x754,196,42,14
bvm_decmp/m/108/after.bvmc,0x98,0xfa4,カメラ３,,0x0,0x0 0x1 0x75d,196,42,14
bvm_decmp/m/108/after.bvmc,0x93,0xf0f,ポー博士＿怒る,,0x0,0x0 0x2 0x726 0x76c,196,42,14
bvm_decmp/m/108/after.bvmc,0x9,0x63,ポー博士,,0x0,0x9 0xf2 0x2ed 0x46d 0x534 0x63c 0x72c 0x772 0x779 0x8c1 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0x99,0xfad,人形王……。,The Mech King...,0x0,0x0 0x1 0x774,196,42,14
bvm_decmp/m/108/after.bvmc,0x9,0x63,ポー博士,,0x0,0x9 0xf2 0x2ed 0x46d 0x534 0x63c 0x72c 0x772 0x779 0x8c1 0x0,196,42,14
bvm_decmp/m/108/after.bvmc,0x9a,0xfba,再び作られたか……。,"It's made another one, huh...?",0x0,0x0 0x1 0x77b,196,42,14
bvm_decmp/m/108/after.bvmc,0x9b,0xfcf,オーギュスト＿思案中,,0x0,0x0 0x2 0x781 0x85c,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0x9c,0xfe4,"おそらく、
さらに強くなっている。",I dare say it will be all the more powerful.,0x0,0x0 0x1 0x78a,196,42,14
bvm_decmp/m/108/after.bvmc,0x25,0x319,オーギュスト,,0x0,0x0 0x18 0x1b9 0x3a1 0x3f8 0x407 0x4d1 0x542 0x54a 0x552 0x595 0x5f2 0x68b 0x69a 0x71d 0x749 0x751 0x787 0x78f 0x7e7 0x82f 0x837 0x862 0x86a 0x872 0x8cf,196,42,14
bvm_decmp/m/108/after.bvmc,0x9d,0x1007,"人形都市が作り出した
究極の人形だ。",The Mech City's masterpiece.,0x0,0x0 0x1 0x792,196,42,14
bvm_decmp/m/108/after.bvmc,0x38,0x506,ネストラ＿ちょっとした驚き,,0x0,0x0 0x3 0x29f 0x798 0x8ac,196,42,14
bvm_decmp/m/108/after.bvmc,0x31,0x457,ネストラ,,0x0,0x0 0xa 0x237 0x2a5 0x338 0x347 0x356 0x35e 0x392 0x64a 0x79e 0x8b2,196,42,14
bvm_decmp/m/108/after.bvmc,0x9e,0x102c,恐ろしい……。,How awful...,0x0,0x0 0x1 0x7a1,196,42,14
bvm_decmp/m/108/after.bvmc,0x9f,0x103b,ビッグドゥーン２,,0x0,0x0 0x1 0x7ad,196,42,14
bvm_decmp/m/108/after.bvmc,0xa0,0x104c,ビッグドゥーン注２,,0x0,0x0 0x1 0x7b0,196,42,14
bvm_decmp/m/108/after.bvmc,0xa1,0x105f,カメラ４,,0x0,0x0 0x1 0x7c3,196,42,14
bvm_decmp/m/108/after.bvmc,0xa2,0x1068,バルフォー＿びっくり,,0x0,0x0 0x1 0x7d2,196,42,14
bvm_decmp/m/108/after.bvmc,0x13,0x157,バルフォー,,0x0,0x0 0xa 0x11d 0x2de 0x439 0x448 0x450 0x4ef 0x4f7 0x61e 0x73a 0x7d8,196,42,14
bvm_decmp/m/108/after.bvmc,0xa3,0x107d,あれは！？,That's--!?,0x0,0x0 0x1 0x7db,196,42,14
